id,vol_name,no,date,time,ch,station,title
1,BD-RE-00144-001,"00001","2020/04/22 17:55:00","00:30:07","71","テレビ東京１","あひるの空 第28話「誓い」[字]"
2,BD-RE-00144-001,"00002","2020/04/29 17:55:00","00:30:07","71","テレビ東京１","あひるの空 第29話「キズナ」[字]"
3,BD-RE-00144-001,"00003","2020/05/06 17:55:00","00:30:07","71","テレビ東京１","あひるの空 第30話「存在意義」[字]"
4,BD-RE-00144-001,"00004","2020/05/13 17:55:00","00:30:07","71","テレビ東京１","あひるの空 第31話「守るべきもの」[字]"
5,BD-RE-00144-001,"00005","2020/04/21 02:30:00","00:55:08","81","フジテレビ","きみはペット＜Ｍナイト＞　＃１２[再]"
6,BD-RE-00144-001,"00006","2020/04/28 02:15:00","00:55:09","81","フジテレビ","きみはペット＜Ｍナイト＞　＃１３[再]"
7,BD-RE-00144-001,"00007","2020/05/05 02:15:00","00:55:09","81","フジテレビ","きみはペット＜Ｍナイト＞　＃１４[再]"
8,BD-RE-00144-001,"00008","2020/05/12 02:15:00","00:55:09","81","フジテレビ","きみはペット＜Ｍナイト＞　＃１５[再]"
9,BD-RE-00144-001,"00009","2020/04/24 00:55:00","00:30:08","81","フジテレビ","つり球＜ノイタミナ＞　＃０１[再][字]"
10,BD-RE-00144-001,"00010","2020/05/01 00:55:00","00:30:07","81","フジテレビ","つり球＜ノイタミナ＞　＃０２[再][字]"
11,BD-RE-00144-001,"00011","2020/05/15 00:55:00","00:30:07","81","フジテレビ","つり球＜ノイタミナ＞　＃０４[再][字]"
12,BD-RE-00144-001,"00012","2020/04/26 09:00:00","00:29:46","71","テレビ東京１","ひみつ×戦士 ファントミラージュ！ 第５５話[字][デ]"
13,BD-RE-00144-001,"00013","2020/05/03 09:00:00","00:29:52","71","テレビ東京１","ひみつ×戦士 ファントミラージュ！ 第５６話[字][デ]"
14,BD-RE-00144-001,"00014","2020/05/10 09:00:00","00:29:46","71","テレビ東京１","ひみつ×戦士 ファントミラージュ！ 第５７話[字][デ]"
15,BD-RE-00144-001,"00015","2020/05/17 09:00:00","00:29:49","71","テレビ東京１","ひみつ×戦士 ファントミラージュ！ 第５８話[字][デ]"
16,BD-RE-00144-001,"00016","2020/04/16 21:00:00","00:53:46","51","テレビ朝日","まもなく新シリーズ！「ＢＧ～身辺警護人～傑作選」　＃１[字]"
17,BD-RE-00144-001,"00017","2020/04/23 21:00:00","00:53:46","51","テレビ朝日","まもなく新シリーズ！「ＢＧ～身辺警護人～傑作選」　＃２[字]"
18,BD-RE-00144-001,"00018","2020/04/30 21:00:00","00:54:09","51","テレビ朝日","まもなく新シリーズ！「ＢＧ～身辺警護人～傑作選」　＃３[字]"
19,BD-RE-00144-001,"00019","2020/05/07 21:00:00","00:53:46","51","テレビ朝日","まもなく新シリーズ！「ＢＧ～身辺警護人～傑作選」　＃４[字]"
20,BD-RE-00144-001,"00020","2020/04/10 01:58:00","00:30:08","61","ＴＢＳ１","やはり俺の青春ラブコメはまちがっている。続　♯１[再][字]"
21,BD-RE-00144-001,"00021","2020/04/17 01:58:00","00:30:08","61","ＴＢＳ１","やはり俺の青春ラブコメはまちがっている。続　♯２[再][字]"
22,BD-RE-00144-001,"00022","2020/04/24 01:58:00","00:37:08","61","ＴＢＳ１","やはり俺の青春ラブコメはまちがっている。続　♯３[再][字]"
23,BD-RE-00144-001,"00023","2020/05/01 01:58:00","00:30:07","61","ＴＢＳ１","やはり俺の青春ラブコメはまちがっている。続　♯４[再][字]"
24,BD-RE-00144-001,"00024","2020/05/08 01:58:00","00:30:08","61","ＴＢＳ１","やはり俺の青春ラブコメはまちがっている。続　♯５[再][字]"
25,BD-RE-00144-001,"00025","2020/05/15 01:58:00","00:30:08","61","ＴＢＳ１","やはり俺の青春ラブコメはまちがっている。続　♯６[再][字]"
26,BD-RE-00144-001,"00026","2020/04/11 01:25:00","00:30:08","61","ＴＢＳ１","[新]アルゴナビスｆｒｏｍ　ＢａｎＧ　Ｄｒｅａｍ！＃１【スーパーアニメイズム】[字][デ]"
27,BD-RE-00144-001,"00027","2020/04/18 01:25:00","00:30:08","61","ＴＢＳ１","アルゴナビスｆｒｏｍ　ＢａｎＧ　Ｄｒｅａｍ！＃２【スーパーアニメイズム】[字][デ]"
28,BD-RE-00144-001,"00028","2020/04/25 01:25:00","00:30:07","61","ＴＢＳ１","アルゴナビスｆｒｏｍ　ＢａｎＧ　Ｄｒｅａｍ！＃３【スーパーアニメイズム】[字][デ]"
29,BD-RE-00144-001,"00029","2020/05/02 01:25:00","00:29:46","61","ＴＢＳ１","アルゴナビスｆｒｏｍ　ＢａｎＧ　Ｄｒｅａｍ！＃４【スーパーアニメイズム】[字][デ]"
30,BD-RE-00144-001,"00030","2020/05/09 01:25:00","00:30:08","61","ＴＢＳ１","アルゴナビスｆｒｏｍ　ＢａｎＧ　Ｄｒｅａｍ！＃５【スーパーアニメイズム】[字][デ]"
31,BD-RE-00144-001,"00031","2020/05/16 01:25:00","00:30:08","61","ＴＢＳ１","アルゴナビスｆｒｏｍ　ＢａｎＧ　Ｄｒｅａｍ！＃６【スーパーアニメイズム】[字][デ]"
32,BD-RE-00144-001,"00032","2020/04/26 01:30:00","00:30:08","51","テレビ朝日","イエスタデイをうたって＜ＮＵＭＡｎｉｍａｔｉｏｎ＞[字]"
33,BD-RE-00144-001,"00033","2020/05/17 01:30:00","00:30:08","51","テレビ朝日","イエスタデイをうたって＜ＮＵＭＡｎｉｍａｔｉｏｎ＞[字]"
34,BD-RE-00144-001,"00034","2020/04/25 09:00:00","00:29:46","71","テレビ東京１","ウルトラマン クロニクル ＺＥＲＯ＆ＧＥＥＤ「ゼロになる覚悟」[字]"
35,BD-RE-00144-001,"00035","2020/05/09 09:00:00","00:29:46","71","テレビ東京１","ウルトラマン クロニクル ＺＥＲＯ＆ＧＥＥＤ「使命をフィニッシュ」[字]"
36,BD-RE-00144-001,"00036","2020/05/02 09:00:00","00:29:46","71","テレビ東京１","ウルトラマン クロニクル ＺＥＲＯ＆ＧＥＥＤ「君の名は朝倉リク」[字]"
37,BD-RE-00144-001,"00037","2020/05/16 09:00:00","00:29:46","71","テレビ東京１","ウルトラマン クロニクル ＺＥＲＯ＆ＧＥＥＤ「運命を変えていけ！」[字]"
38,BD-RE-00144-001,"00038","2020/05/03 10:00:00","00:30:06","71","テレビ東京１","キラッとプリ☆チャン キラッとセレクション[字]"
39,BD-RE-00144-001,"00039","2020/05/10 10:00:00","00:30:07","71","テレビ東京１","キラッとプリ☆チャン キラッとセレクション[字]"
40,BD-RE-00144-001,"00040","2020/05/17 10:00:00","00:30:07","71","テレビ東京１","キラッとプリ☆チャン キラッとセレクション[字]"
41,BD-RE-00144-001,"00041","2020/04/26 10:00:00","00:30:07","71","テレビ東京１","キラッとプリ☆チャン「かがやけ！レインボープリンセスカップだッチュ！」[字][デ]"
42,BD-RE-00144-001,"00042","2020/04/19 10:00:00","00:30:07","71","テレビ東京１","キラッとプリ☆チャン「どこどこ？プリたまさがしにＧＯＧＯッチュ！」[字][デ]"
43,BD-RE-00134-001,"00001","2020/04/02 00:58:00","00:29:45","71","テレビ東京１","ＵＳＨＩＲＯＳＵＧＡＴＡ[字]"
44,BD-RE-00134-001,"00002","2020/05/15 23:00:00","00:58:07","71","テレビ東京１","ＷＢＳ▽東京アラートとは▽解除で街は…もう予約で満杯の場所▽大量解雇通告その後"
45,BD-RE-00134-001,"00003","2020/05/17 11:55:00","00:59:07","71","テレビ東京１","ＹＯＵは何しに日本へ？予習復習スペシャル【明日はネイマールにガチで密着】[字][解]"
46,BD-RE-00134-001,"00004","2020/05/16 23:15:00","00:50:06","51","テレビ朝日","あの人も再び！Ｍ　愛すべき人がいて　２＆３話リミックスバージョン[字]"
47,BD-RE-00134-001,"00005","2020/05/16 04:55:00","00:25:08","51","テレビ朝日","おかずのクッキング　素材のレシピ・明日葉／アクアパッツァ[字]"
48,BD-RE-00134-001,"00006","2020/05/16 18:30:00","00:25:46","51","テレビ朝日","ごはんジャパン　～ピザ＆パスタの巨匠が競演＆プロ技伝授～[字]"
49,BD-RE-00134-001,"00007","2020/05/17 06:00:00","00:45:09","61","ＴＢＳ１","じょんのび日本遺産[字]"
50,BD-RE-00134-001,"00008","2020/05/16 14:30:00","00:55:09","81","フジテレビ","でんじろうのＴＨＥ実験来週の金曜は伊沢拓司＆世界インテリ軍団ｖｓクイズバトル！[字]"
51,BD-RE-00134-001,"00009","2020/05/17 12:00:00","02:00:08","81","フジテレビ","なりゆき街道旅【今こそ見たい絶景２０連発！長谷寺アジサイ＆浄蓮の滝＆世界遺産】[字]"
52,BD-RE-00134-001,"00010","2020/05/17 06:30:00","00:29:45","81","フジテレビ","はやく起きた朝は・・・[字][解]"
53,BD-RE-00134-001,"00011","2020/03/26 00:58:00","00:32:09","61","ＴＢＳ１","ふるさとの夢[解]"
54,BD-RE-00134-001,"00012","2020/03/19 00:58:00","00:30:08","61","ＴＢＳ１","ふるさとの夢[解]今夜の舞台は千葉県八街市。"
55,BD-RE-00134-001,"00013","2020/04/30 00:58:00","00:30:09","61","ＴＢＳ１","ふるさとの未来[解]【今夜は特別編をお送りします】"
56,BD-RE-00134-001,"00014","2020/05/07 00:58:00","00:37:08","61","ＴＢＳ１","ふるさとの未来[解]【今夜は特別編をお送りします】"
57,BD-RE-00134-001,"00015","2020/04/02 00:58:00","00:32:08","61","ＴＢＳ１","ふるさとの未来[解]【群馬県桐生市発の中古住宅買取・販売No．1「カチタス」】"
58,BD-RE-00134-001,"00016","2020/04/25 09:25:00","01:04:46","41","日テレ１","ぶらり途中下車の旅[解][字]"
59,BD-RE-00134-001,"00017","2020/05/09 09:25:00","01:05:06","41","日テレ１","ぶらり途中下車の旅[解][字]"
60,BD-RE-00134-001,"00018","2020/05/16 09:25:00","01:04:45","41","日テレ１","ぶらり途中下車の旅[解][字]"
61,BD-RE-00134-001,"00019","2020/05/02 09:25:00","01:04:46","41","日テレ１","ぶらり途中下車の旅[解][字][デ]"
62,BD-RE-00134-001,"00020","2020/04/04 09:25:00","01:05:07","41","日テレ１","ぶらり途中下車の旅[解][字]大江戸線の旅▽美味三陸チョッピーノ▽珍品！カバンの博物館"
63,BD-RE-00134-001,"00021","2020/04/18 09:25:00","01:05:06","41","日テレ１","ぶらり途中下車の旅[解][字]高崎線の旅▽高崎ダルマのパスタ？▽珍味！深谷ネギだんご"
64,BD-RE-00134-001,"00022","2020/05/15 23:00:00","00:30:07","41","日テレ１","アナザースカイⅡアメリカ応援SP！高畑充希LA田中みな実NY風間ディズニー[字]"
65,BD-RE-00134-001,"00023","2020/05/01 23:00:00","00:30:06","41","日テレ１","アナザースカイⅡ[字]山口智充の奄美大島！母の故郷＆ぐっさんのエンタメの原点へ"
66,BD-RE-00134-001,"00024","2020/04/24 23:00:00","00:29:46","41","日テレ１","アナザースカイⅡ[字]放送作家・脚本家の小山薫堂が京都の学びを案内。発想の源とは？"
67,BD-RE-00134-001,"00025","2020/05/08 23:00:00","00:30:06","41","日テレ１","アナザースカイⅡ[字]頑張ろう日本！タカトシ札幌愛！今田美桜の福岡＆今田耕司の京都"
68,BD-RE-00134-001,"00026","2020/03/24 00:20:00","01:00:07","51","テレビ朝日","アベマの時間　いきなりマリッジ　「ハイスペ夫婦編」地上波ＳＰ"
69,BD-RE-00134-001,"00027","2020/05/03 19:58:00","00:55:46","41","日テレ１","イッテＱ！イモト×安室奈美恵…涙の初対面再び！人生最大ドッキリ完全公開SP[字][デ]"
70,BD-RE-00134-001,"00028","2020/04/25 08:00:00","01:24:45","41","日テレ１","ウェークアップ！ぷらす アビガンは効くのか…投与医師が語った効果の実感[字]"
71,BD-RE-30001-001,"00001","2020/05/06 21:00:00","00:59:46","71","テレビ東京１","家、ついて行ってイイですか？～北欧のポツンとハウス＆レシピ公開！名店オムライス[字]"
72,BD-RE-30001-001,"00002","2020/05/06 21:54:00","00:06:06","41","日テレ１","心に刻む風景[字]"
73,BD-RE-30001-001,"00003","2020/05/06 23:10:00","00:05:07","51","テレビ朝日","ラリージャパン応援宣言[字]"
74,BD-RE-30001-001,"00004","2020/05/06 23:15:00","01:00:07","51","テレビ朝日","家事ヤロウ！！！ 芸能人の自宅にカメラを設置！リアル家事２４時[字]"
75,BD-RE-30001-001,"00005","2020/05/06 23:24:00","00:06:07","71","テレビ東京１","チェンジ・ザ・ワールド「電力を効率的に使う方法」[字]"
76,BD-RE-30001-001,"00006","2020/05/06 23:56:00","00:58:46","61","ＴＢＳ１","カンナさーん！一挙放送ＳＰ　第８話【仕事も母としてもクビ！？】[字]"
77,BD-RE-30001-001,"00007","2020/05/07 00:45:00","00:05:07","51","テレビ朝日","フィンク１分フィット[字]"
78,BD-RE-30001-001,"00008","2020/05/07 00:55:00","00:02:46","61","ＴＢＳ１","ビジネス・クリック"
79,BD-RE-30001-001,"00009","2020/05/07 01:20:00","00:06:07","51","テレビ朝日","全力坂"
80,BD-RE-30001-001,"00010","2020/05/07 07:35:00","00:25:07","71","テレビ東京１","シナぷしゅ[字][解]"
81,BD-RE-30001-001,"00011","2020/05/07 08:00:00","00:15:07","71","テレビ東京１","ハーフタイムツアーズ[字]"
82,BD-RE-30001-001,"00012","2020/05/07 13:49:00","01:54:08","51","テレビ朝日","ドクター彦次郎１[字][再]"
83,BD-RE-30001-001,"00013","2020/05/07 17:10:00","00:20:08","71","テレビ東京１","虎ノ門市場 日本全国の食文化をお伝えします！[字]"
84,BD-RE-30001-001,"00014","2020/05/07 17:55:00","00:30:06","71","テレビ東京１","プリスクタイム（エッグカー／ＧＯ！ＧＯ！アトム）[字]"
85,BD-RE-30001-001,"00015","2020/05/07 19:00:00","00:59:46","51","テレビ朝日","日本人の３割しか知らないこと　くりぃむしちゅーのハナタカ！優越館[字]"
86,BD-RE-30001-001,"00016","2020/05/07 19:53:00","00:05:07","71","テレビ東京１","テレビ野郎ナナーナ 怪物クラーケンを追え！ 第４話～極楽！クジラでととのう～[字]"
87,BD-RE-30001-001,"00017","2020/05/07 19:57:00","01:02:46","81","フジテレビ","奇跡体験！アンビリバボー【下町の崖っぷち工場に起きた奇跡】[字]"
88,BD-RE-30001-001,"00018","2020/05/07 20:00:00","00:53:46","51","テレビ朝日","警視庁・捜査一課長　２０２０　＃５[解][字]"
89,BD-RE-30001-001,"00019","2020/05/07 20:00:00","01:57:08","61","ＴＢＳ１","ニンゲン観察！モニタリング★３時のヒロイン激変＆超豪華俳優ＳＰ[字]"
90,BD-RE-30001-001,"00020","2020/05/07 20:54:00","00:06:07","51","テレビ朝日","世界の街道をゆく[字]"
91,BD-RE-30001-001,"00021","2020/05/07 21:54:00","00:06:07","71","テレビ東京１","アイデアの方程式[字]"
92,BD-RE-30001-001,"00022","2020/05/07 22:00:00","00:53:46","71","テレビ東京１","カンブリア宮殿▽特別総集編 世界最強創業者スペシャル 大ピンチに生き残る経営！[字]"
93,BD-RE-30001-001,"00023","2020/05/07 22:54:00","00:05:46","71","テレビ東京１","探究の階段[字]"
94,BD-RE-30001-001,"00024","2020/05/07 22:54:00","00:06:07","81","フジテレビ","空旅をあなたへ－ＰＲＥＭＩＵＭ　ＳＫＹ－[字]"
95,BD-RE-30001-001,"00025","2020/05/07 23:56:00","00:59:08","61","ＴＢＳ１","カンナさーん！一挙放送ＳＰ　第９話【夫の再プロポーズ！＆突然のド貧乏転落？】[字]"
96,BD-RE-30001-001,"00026","2020/05/08 01:00:00","00:30:07","71","テレビ東京１","木ドラ２５ 新米姉妹のふたりごはん[再] ４品目 ラクレットチーズ"
97,BD-RE-30001-001,"00027","2020/05/08 01:20:00","00:06:08","51","テレビ朝日","全力坂"
98,BD-RE-30001-001,"00028","2020/05/08 05:45:00","01:20:07","71","テレビ東京１","モーサテ【投資信託のコストについて解説】"
99,BD-RE-30001-001,"00029","2020/05/08 07:35:00","00:25:07","71","テレビ東京１","シナぷしゅ[字][解]"
100,BD-RE-30001-001,"00030","2020/05/08 08:00:00","00:15:07","71","テレビ東京１","ハーフタイムツアーズ[字]"
101,BD-RE-30001-001,"00031","2020/05/08 17:10:00","00:20:08","71","テレビ東京１","虎ノ門市場 日本全国の食文化をお伝えします！[字]"
102,BD-RE-30001-001,"00032","2020/05/08 17:55:00","00:30:07","71","テレビ東京１","ゾイドワイルド ＺＥＲＯ「ネオゼネバスシティの戦い」[字]"
103,BD-RE-30001-001,"00033","2020/05/08 18:25:00","00:30:07","71","テレビ東京１","妖怪ウォッチＪａｍ 妖怪学園Ｙ～Ｎとの遭遇～「第１８話」[字][デ]"
104,BD-RE-30001-001,"00034","2020/05/08 18:55:00","01:00:46","71","テレビ東京１","デカ盛りハンター[字]"
105,BD-RE-30001-001,"00035","2020/05/08 19:00:00","01:53:44","41","日テレ１","沸騰ワード【中村倫也も衝撃…自衛隊の超精鋭部隊にカズ潜入＆浅田真央の夢が実現】[字]"
106,BD-RE-30001-001,"00036","2020/05/08 19:56:00","00:03:50","71","テレビ東京１","インテリア日和[字]"
107,BD-R-30002-001,"00001","2020/05/08 20:00:00","00:54:08","51","テレビ朝日","マツコ＆有吉　かりそめ天国【若者のお悩みトーク＆リモート飯尾１】[字]"
108,BD-R-30002-001,"00002","2020/05/08 20:54:00","00:05:46","51","テレビ朝日","世界の街道をゆく[字]"
109,BD-R-30002-001,"00003","2020/05/08 20:54:00","00:59:46","71","テレビ東京１","所さんのそこんトコロ【遠距離通勤＆驚きの仕事人たちの収入！】[字]"
110,BD-R-30002-001,"00004","2020/05/08 21:00:00","00:54:08","51","テレビ朝日","ミュージックステーション　RADWIMPS生歌唱▽ジャニーズ新企画▽Ｓフライ＆小沢健二[字]"
111,BD-R-30002-001,"00005","2020/05/08 22:54:00","00:05:46","71","テレビ東京１","未来レンズ[再][字]"
112,BD-R-30002-001,"00006","2020/05/08 22:54:00","00:06:08","61","ＴＢＳ１","スマイルすきっぷ～明日の元気をフルチャージ！～[解][字]"
113,BD-R-30002-001,"00007","2020/05/08 23:10:00","00:04:46","51","テレビ朝日","気づきの扉[解][字]"
114,BD-R-30002-001,"00008","2020/05/09 00:12:00","00:40:07","71","テレビ東京１","ドラマ24「浦安鉄筋家族」5発目 負けたらハリセン！？世紀の東西バトル！[字]"
115,BD-R-30002-001,"00009","2020/05/09 00:20:00","01:00:09","61","ＴＢＳ１","カンナさーん！一挙放送ＳＰ　最終話【涙のプロポーズにアノ年上イケメン登場】[字]"
116,BD-R-30002-001,"00010","2020/05/09 00:52:00","00:31:06","71","テレビ東京１","ドラマ２５ 捨ててよ、安達さん。 第４話[字]"
117,BD-R-30002-001,"00011","2020/05/09 05:22:58","00:27:03","51","テレビ朝日","日本のチカラ[手][字]"
118,BD-R-30002-001,"00012","2020/05/09 07:30:00","00:30:07","71","テレビ東京１","遊戯王ＳＥＶＥＮＳ（セブンス）[再]「いくぞ！ラッシュデュエル！」[字]"
119,BD-R-30002-001,"00013","2020/05/09 07:30:00","00:30:10","61","ＴＢＳ１","サワコの朝【ステイホーム特別編★心の中で煌めく名曲と珠玉の豪華トークＳＰ】[解][字]"
120,BD-R-30002-001,"00014","2020/05/09 08:00:00","00:30:07","71","テレビ東京１","ヴァンガード ベストセレクション 第４８話 「孤独なファイト」[字]"
121,BD-R-30002-001,"00015","2020/05/09 09:25:00","00:04:50","61","ＴＢＳ１","暮らしのレシピ　小林豊さん「特製中華がゆ」イケてる料理男子特集[解][字]"
122,BD-R-30002-001,"00016","2020/05/09 09:30:00","00:29:46","71","テレビ東京１","パズドラ[再]「トラゴンはつらいよ」[字]"
123,BD-R-30002-001,"00017","2020/05/09 09:30:00","00:24:46","51","テレビ朝日","食彩の王国[字]"
124,BD-R-30002-001,"00018","2020/05/09 10:00:00","00:30:09","51","テレビ朝日","題名のない音楽会[字]"
125,BD-R-30002-001,"00019","2020/05/09 11:30:00","02:00:07","71","テレビ東京１","日本→米国20000ｋｍ“自動車輸送船に乗せてもらいました”[再][字]"
126,BD-R-30002-001,"00020","2020/05/09 11:40:00","00:05:07","51","テレビ朝日","日本全国　ごちそう散歩[字]"
127,BD-R-30002-001,"00021","2020/05/09 15:00:00","01:54:46","41","日テレ１","今日から俺はの原点「スーパーサラリーマン左江内氏」特別編[字]"
128,BD-R-30002-001,"00022","2020/05/09 16:00:00","00:55:06","71","テレビ東京１","年代で摂るべきアブラは違う！？知っておきたいアブラの新常識[字]"
129,BD-R-30002-001,"00023","2020/05/09 16:00:00","00:29:46","51","テレビ朝日","裸の少年　～見破れうそつき３～[字]"
130,BD-R-30002-001,"00024","2020/05/09 16:30:00","00:29:46","51","テレビ朝日","クレヨンしんちゃん　【オラのともだちはサイコーだゾスペシャル】[デ][字]"
131,BD-R-30002-001,"00025","2020/05/09 16:55:00","00:20:07","71","テレビ東京１","「どうぶつピース！！」オススメ がっつきグルメ＆どうぶつジャーナルSP[字]"
132,BD-R-30002-001,"00026","2020/05/09 17:00:00","00:29:46","51","テレビ朝日","ドラえもん　【こころにささるおもいヤリ】【スケジュールどけい】[デ][字]"
133,BD-R-30002-001,"00027","2020/05/09 17:00:00","00:30:07","61","ＴＢＳ１","バース・デイ[字]　愛する子供のため…ママさんアスリートたちの戦い。家族の絆の物語"
134,BD-R-30002-001,"00028","2020/05/09 18:00:00","00:29:46","71","テレビ東京１","知られざるガリバー～エクセレントカンパニーファイル～[字]"
135,BD-R-30002-001,"00029","2020/05/09 18:00:00","00:29:49","51","テレビ朝日","人生の楽園　夢を叶えるふれあい牧場～宮崎県／家族でもてなす笑顔のお店～山形県[字]"
136,BD-R-30002-001,"00030","2020/05/09 18:00:00","00:30:06","41","日テレ１","名探偵コナン「１ミリも許さない（前編）」[解][字][デ]"
137,BD-R-30002-001,"00031","2020/05/09 18:30:00","00:30:07","41","日テレ１","満天☆青空レストラン[字]【極上ケチャップでナポリタン！！絶品「お取り寄せ」続々】"
138,BD-R-30002-001,"00032","2020/05/09 19:00:00","02:00:11","81","フジテレビ","超ド級！世界のありえない映像【衝撃・驚愕・ほっこり・感動・爆笑・かわいい】[字]"
139,BD-R-30002-001,"00033","2020/05/09 19:56:00","00:57:46","41","日テレ１","世界一受けたい授業[字]300万部「大河の一滴」作家・五木寛之さんが緊急出演！"
140,BD-R-30002-001,"00034","2020/05/09 20:54:00","00:06:08","41","日テレ１","ワーズハウスへようこそ[字]"
141,BD-R-30002-001,"00035","2020/05/09 21:54:00","00:05:46","41","日テレ１","ココロ通う街角[字]"
142,BD-R-30002-001,"00036","2020/05/09 21:54:00","00:05:49","71","テレビ東京１","土曜名馬座 ▽仲村トオル[字]"
143,BD-R-30003-001,"00001","2020/05/09 22:00:00","00:30:07","71","テレビ東京１","新美の巨人たち 永遠の傑作！いわさきちひろ『あめのひのおるすばん』×奥貫薫[字]"
144,BD-R-30003-001,"00002","2020/05/09 23:15:00","00:50:07","51","テレビ朝日","話題沸騰！Ｍ　愛すべき人がいて　一話リミックスバージョン[多][字]"
145,BD-R-30003-001,"00003","2020/05/09 23:18:00","00:06:09","61","ＴＢＳ１","和心百景～北国の木工品　『大館曲げわっぱ／樺細工』～笛木優子／葉加瀬太郎　[解][字]"
146,BD-R-30003-001,"00004","2020/05/10 03:00:00","01:00:08","51","テレビ朝日","都市伝説の女１　＃８[再]"
147,BD-R-30003-001,"00005","2020/05/10 03:15:00","01:45:08","71","テレビ東京１","サタ☆シネ「ストリートファイター ザ・レジェンド・オブ・チュンリー」春麗見参[映][二]"
148,BD-R-30003-001,"00006","2020/05/10 06:34:48","00:24:54","41","日テレ１","遠くへ行きたい特別編「もう一度行きたい！東京－下関のんびり列車の旅ＳＰ」[解][字]"
149,BD-R-30003-001,"00007","2020/05/10 07:00:00","00:29:46","81","フジテレビ","ボクらの時代[字]"
150,BD-R-30003-001,"00008","2020/05/10 07:00:00","00:30:07","71","テレビ東京１","パウ・パトロール[字][二]"
151,BD-R-30003-001,"00009","2020/05/10 07:00:00","00:30:09","41","日テレ１","所さんの目がテン！[字]地球規模の超壮大な実験ＳＰ！"
152,BD-R-30003-001,"00010","2020/05/10 07:30:00","00:30:07","71","テレビ東京１","ディズニー・サンデー ラプンツェル ザ・シリーズ[字]"
153,BD-R-30003-001,"00011","2020/05/10 08:30:00","00:29:46","71","テレビ東京１","デュエル・マスターズキング[再]「鬼キング登場！？キング・オブ・デュエマッチ開幕！」[字]"
154,BD-R-30003-001,"00012","2020/05/10 08:30:00","00:29:49","51","テレビ朝日","ヒーリングっどプリキュア　おさらいセレクション　第３話　キュアフォンテーヌ[デ][字]"
155,BD-R-30003-001,"00013","2020/05/10 08:55:00","00:04:53","81","フジテレビ","千葉の贈り物～まごころ配達人～[字][解]"
156,BD-R-30003-001,"00014","2020/05/10 09:00:00","00:29:49","51","テレビ朝日","仮面ライダーゼロワン[デ][字]"
157,BD-R-30003-001,"00015","2020/05/10 09:00:00","00:29:52","81","フジテレビ","ゲゲゲの鬼太郎【スペシャルセレクション！／厄運のすねこすり】　＃０３[再][字][解]"
158,BD-R-30003-001,"00016","2020/05/10 09:30:00","00:29:46","71","テレビ東京１","トミカ絆合体 アースグランナー「挟み撃ち！地下と空から追いつめろ！」[字]"
159,BD-R-30003-001,"00017","2020/05/10 09:30:00","00:30:07","51","テレビ朝日","魔進戦隊キラメイジャー[デ][字]"
160,BD-R-30003-001,"00018","2020/05/10 09:30:00","00:30:10","81","フジテレビ","ワンピース【必ず来るワノ国のエース伝説！】[再][字][解][デ]"
161,BD-R-30003-001,"00019","2020/05/10 10:30:00","00:30:07","71","テレビ東京１","ミュークルドリーミー[再][字]"
162,BD-R-30003-001,"00020","2020/05/10 11:25:00","00:30:07","71","テレビ東京１","男子ごはん BBQ料理をおうちで楽しもう！[字][デ]"
163,BD-R-30003-001,"00021","2020/05/10 12:45:00","00:30:07","41","日テレ１","第７キングダム ハナコ史上最大の試練！ボーリングパーフェクトに挑戦…衝撃結末[字]"
164,BD-R-30003-001,"00022","2020/05/10 14:00:00","02:00:07","71","テレビ東京１","日曜ミステリー『信濃のコロンボ 事件ファイル18 越天楽がきこえる』[再][字][解]"
165,BD-R-30003-001,"00023","2020/05/10 17:00:00","00:30:08","61","ＴＢＳ１","所さんお届けモノです！【遊びの天才！所さんもはまった★ゲーム＆(秘)グッズＳＰ】[解][字]"
