世界遺産 id,name,date,title
世界遺産 第333回：2003.01.05放送：古都京都の文化財III
世界遺産 第332回：2002.12.22放送：ガラパゴス諸島（水中編）
世界遺産 第331回：2002.12.15放送：ココ島国立公園
世界遺産 第330回：2002.12.08放送：ペトラ
世界遺産 第329回：2002.12.01放送：バチカン市国
世界遺産 第328回：2002.11.24放送：エルチェの椰子園
世界遺産 第327回：2002.11.17放送：ヴァッハウ渓谷の文化的景観
世界遺産 第326回：2002.11.10放送：アランフェスの文化的景観
世界遺産 第325回：2002.11.03放送：バゲルハットのモスク都市
世界遺産 第324回：2002.10.27放送：ブルッヘ歴史地区
世界遺産 第323回：2002.10.20放送：ギョレメ国立公園とカッパドキアの岩窟群
世界遺産 第322回：2002.10.13放送：キジー島の木造教会
世界遺産 第321回：2002.10.06放送：ヴィチェンツァ市街とヴェネト地方のパッラーディオのヴィッラ
世界遺産 第320回：2002.09.29放送：ブウィンディ・インペニトラブル国立公園
世界遺産 第319回：2002.09.22放送：フェルテー湖／ノイジードラー湖の文化的景観
世界遺産 第318回：2002.09.15放送：ボロブドゥール遺跡群
世界遺産 第317回：2002.09.08放送：グヌン・ムル国立公園
世界遺産 第316回：2002.09.01放送：べームスター干拓地
世界遺産 第315回：2002.08.25放送：セレンゲティ国立公園II
世界遺産 第314回：2002.08.18放送：セレンゲティ国立公園I
世界遺産 第313回：2002.08.11放送：ヴェゼール渓谷の装飾洞窟群
世界遺産 第312回：2002.08.04放送：ストラスブールのグランディル
世界遺産 第311回：2002.07.28放送：キナバル公園
世界遺産 第310回：2002.07.21放送：クレスピ・ダッダ
世界遺産 第309回：2002.07.14放送：ガラパゴス諸島II
世界遺産 第308回：2002.07.07放送：ガラパゴス諸島I
世界遺産 第307回：2002.06.30放送：カルヴァリア・ゼブジドフスカ：マニエリスム様式の建築と公園の…
世界遺産 第306回：2002.06.23放送：キト市街
世界遺産 第305回：2002.06.16放送：ンゴロンゴロ自然保護区
世界遺産 第304回：2002.06.09放送：ヴィッラ・ロマーナ・デル・カサーレ
世界遺産 第303回：2002.06.02放送：パハールプルの仏教寺院遺跡
世界遺産 第302回：2002.05.26放送：サルヴァドール・ダ・バイーア歴史地区
世界遺産 第301回：2002.05.19放送：ランスのノートルダム大聖堂、サン・レミ聖堂、トー宮殿
世界遺産 第300回：2002.05.12放送：ロイヤル・チトワン国立公園
世界遺産 第299回：2002.05.05放送：グレート・バリア・リーフ
世界遺産 第298回：2002.04.28放送：グレート・バリア・リーフ
世界遺産 第297回：2002.04.21放送：ヴァルトブルク城
世界遺産 第296回：2002.04.14放送：ケベック歴史地区
世界遺産 第295回：2002.04.07放送：アテネのアクロポリス
世界遺産 第294回：2002.03.31放送：グラナダのアルハンブラ宮殿 ヘネラリーフェ離宮 アルバイシン…
世界遺産 第293回：2002.03.24放送：セハ・ダ・カピバラ国立公園
世界遺産 第292回：2002.03.17放送：デルフィ古代遺跡
世界遺産 第291回：2002.03.10放送：バルデス半島
世界遺産 第290回：2002.03.03放送：バルデス半島
世界遺産 第289回：2002.02.24放送：リヨン歴史地区
世界遺産 第288回：2002.02.17放送：フーマユーン廟、デリー
世界遺産 第287回：2002.02.10放送：ロード・ハウ諸島
世界遺産 第286回：2002.02.03放送：プエブラ歴史地区
世界遺産 第285回：2002.01.27放送：サンティアゴ・デ・コンポステーラへのフランスの巡礼路II
世界遺産 第284回：2002.01.20放送：サンティアゴ・デ・コンポステーラへのフランスの巡礼路I
世界遺産 第283回：2002.01.13放送：琉球王国のグスクおよび関連遺産群
世界遺産 第282回：2002.01.06放送：姫路城
世界遺産 第281回：2001.12.23放送：カムチャッカ火山群
世界遺産 第280回：2001.12.16放送：カムチャッカ火山群
世界遺産 第279回：2001.12.09放送：自由の女神
世界遺産 第278回：2001.12.02放送：シャーロッツビルのモンティチェロとバージニア大学
世界遺産 第278回：2001.12.02放送：独立記念館
世界遺産 第277回：2001.11.25放送：アヴィニョン歴史地区
世界遺産 第276回：2001.11.18放送：オアハカ歴史地区とモンテ・アルバン古代遺跡
世界遺産 第275回：2001.11.11放送：サン・ジミニャーノ歴史地区
世界遺産 第274回：2001.11.04放送：オリンピック国立公園
世界遺産 第273回：2001.10.28放送：建築家ヴィクトル・オルタによる主な都市邸宅
世界遺産 第272回：2001.10.21放送：ゴアの教会と修道院
世界遺産 第271回：2001.10.14放送：シエナ歴史地区
世界遺産 第270回：2001.10.07放送：カナディアン・ロッキー・マウンテン自然公園群II
世界遺産 第269回：2001.09.30放送：カナディアン・ロッキー・マウンテン自然公園群I
世界遺産 第268回：2001.09.23放送：ダージリン・ヒマラヤ鉄道
世界遺産 第267回：2001.09.16放送：ケルン大聖堂
世界遺産 第266回：2001.09.09放送：ロンドン塔
世界遺産 第265回：2001.09.02放送：安徽省の古い村～西遞村と宏村
世界遺産 第264回：2001.08.26放送：ポンペイ、エルコラーノおよびトッレ・アヌンツィアータの遺跡
世界遺産 第263回：2001.08.19放送：シュコツィアン洞窟群
世界遺産 第262回：2001.07.22放送：広島平和記念碑（原爆ドーム）
世界遺産 第261回：2001.07.15放送：ビスカイノ湾のクジラ保護区
世界遺産 第260回：2001.07.08放送：ミストラ
世界遺産 第259回：2001.07.01放送：古都ポロンナルワ
世界遺産 第258回：2001.06.24放送：龍門石窟
世界遺産 第257回：2001.06.17放送：ローマ歴史地区II
世界遺産 第256回：2001.06.10放送：ローマ歴史地区I
世界遺産 第255回：2001.06.03放送：古都スクレ
世界遺産 第254回：2001.05.27放送：グラーツ歴史地区
世界遺産 第253回：2001.05.20放送：ダンブッラの黄金寺院
世界遺産 第252回：2001.05.13放送：ハワイ火山国立公園II
世界遺産 第251回：2001.05.06放送：ハワイ火山国立公園I
世界遺産 第250回：2001.04.29放送：タッシリ・ナジェール
世界遺産 第249回：2001.04.22放送：ナスカおよびフマナ平原の地上絵
世界遺産 第248回：2001.04.15放送：ベラヴェシュスカヤ・プーシャ/ビャウォヴィエジャ原生林
世界遺産 第247回：2001.04.08放送：アブ・ミナ
世界遺産 第246回：2001.04.01放送：ポトシ市街
世界遺産 第245回：2001.03.25放送：トンブクトゥ
世界遺産 第244回：2001.03.18放送：テルチ歴史地区
世界遺産 第243回：2001.03.11放送：古都オウロ・プレット、コンゴーニャスのボン・ジェズス聖域
世界遺産 第242回：2001.03.04放送：トロードスの壁画聖堂
世界遺産 第241回：2001.02.25放送：マナ・プールズ国立公園、サピとチェウォーレのサファリ地区
世界遺産 第240回：2001.02.18放送：ヴルコリニェツ
世界遺産 第239回：2001.02.11放送：アブシンベルからフィラエまでのヌビア遺跡群II
世界遺産 第238回：2001.02.04放送：アボメイの王宮
世界遺産 第237回：2001.01.28放送：オリンダ歴史地区
世界遺産 第236回：2001.01.21放送：日光の社寺
世界遺産 第235回：2001.01.14放送：古都京都の文化財II
世界遺産 第234回：2001.01.07放送：厳島神社
世界遺産 第233回：2000.12.24放送：スタークフォンテン・スワートクランズ・クロムドライおよび周辺…
世界遺産 第232回：2000.12.17放送：周口店の北京原人遺跡
世界遺産 第231回：2000.12.10放送：ブラジリア
世界遺産 第230回：2000.12.03放送：フォントネーのシトー会修道院
世界遺産 第229回：2000.11.26放送：スコータイと周辺の古都
世界遺産 第228回：2000.11.19放送：サン・テミリオン地区
世界遺産 第227回：2000.11.12放送：フランドル地方とワロン地方の鐘楼
世界遺産 第226回：2000.11.05放送：バンベルク
世界遺産 第225回：2000.10.29放送：リーガ歴史地区
世界遺産 第224回：2000.10.22放送：聖地ミーソン
世界遺産 第223回：2000.10.15放送：古都ホイアン
世界遺産 第222回：2000.10.08放送：大足石刻
世界遺産 第221回：2000.10.01放送：ヴィガン歴史地区
世界遺産 第220回：2000.09.24放送：ザンクト・ガレン修道院
世界遺産 第219回：2000.09.17放送：フィリピンのバロック様式教会群
世界遺産 第218回：2000.09.10放送：オリンピアの古代遺跡
世界遺産 第217回：2000.09.03放送：ヴィルニュス歴史地区
世界遺産 第216回：2000.08.27放送：ウジュン・クロン国立公園
世界遺産 第215回：2000.08.20放送：シギショアラ歴史地区
世界遺産 第214回：2000.08.13放送：モシ・オア・トゥニャ/ヴィクトリアの滝
世界遺産 第213回：2000.08.06放送：アーヘン大聖堂
世界遺産 第212回：2000.07.30放送：フィリピン・コルディレラの棚田群
世界遺産 第211回：2000.07.23放送：リラ修道院
世界遺産 第210回：2000.07.16放送：コモド国立公園
世界遺産 第209回：2000.07.09放送：マラムレシュの木造教会
世界遺産 第208回：2000.07.02放送：プランバナン寺院遺跡群
世界遺産 第207回：2000.06.18放送：シェーンブルン宮殿と庭園
世界遺産 第206回：2000.06.11放送：ブリッゲン
世界遺産 第205回：2000.06.04放送：シミエン国立公園
世界遺産 第204回：2000.05.28放送：バルセロナのカタルーニャ音楽堂とサン・パウ病院
世界遺産 第203回：2000.05.21放送：アシャンティの伝統建築物群
世界遺産 第202回：2000.05.14放送：ペタヤヴェシの古い教会
世界遺産 第201回：2000.05.07放送：アンコールII
世界遺産 第200回：2000.04.30放送：アンコールI
世界遺産 第199回：2000.04.23放送：エディンバラの旧市街と新市街
世界遺産 第198回：2000.04.16放送：バン・チェン古代遺跡
世界遺産 第197回：2000.04.09放送：城塞都市カルカッソンヌ
世界遺産 第196回：2000.04.02放送：ロベン島
世界遺産 第195回：2000.03.26放送：グアラニー人のイエズス会伝道所
世界遺産 第194回：2000.03.19放送：イグアス国立公園II
世界遺産 第193回：2000.03.12放送：グレーターセントルシア湿地公園
世界遺産 第192回：2000.03.05放送：ゴール旧市街と要塞
世界遺産 第191回：2000.02.27放送：ロス・グラシアレス
世界遺産 第190回：2000.02.20放送：ロドス島の中世都市
世界遺産 第189回：2000.02.13放送：アマルフィ海岸
世界遺産 第188回：2000.02.06放送：サフランボル市街
世界遺産 第187回：2000.01.30放送：バールベック
世界遺産 第186回：2000.01.23放送：白川郷・五箇山の合掌造り集落
世界遺産 第185回：2000.01.16放送：古都奈良の文化財II
世界遺産 第184回：2000.01.09放送：古都奈良の文化財I
世界遺産 第183回：1999.12.26放送：ネムルット ダウ
世界遺産 第182回：1999.12.19放送：武夷山
世界遺産 第181回：1999.12.12放送：カセルタの18世紀の王宮と庭園、ヴァンヴィテッリの水道橋とサ…
世界遺産 第180回：1999.12.05放送：ホラショヴィツェの歴史的集落
世界遺産 第179回：1999.11.28放送：センメリング鉄道
世界遺産 第178回：1999.11.21放送：廬山
世界遺産 第177回：1999.11.14放送：ビエルタンとその要塞教会
世界遺産 第176回：1999.11.07放送：古代都市シーギリヤ
世界遺産 第175回：1999.10.31放送：聖地キャンディ
世界遺産 第174回：1999.10.24放送：チェスキー・クルムロフ歴史地区
世界遺産 第173回：1999.10.17放送：ピレネー－モン・ペルデュ
世界遺産 第172回：1999.10.10放送：メキシコ・シティ歴史地区とソチミルコ
世界遺産 第171回：1999.10.03放送：バイカル湖
世界遺産 第170回：1999.09.26放送：ドナウ・デルタ
世界遺産 第169回：1999.09.19放送：フランドル地方のベギン会の建物群
世界遺産 第168回：1999.09.12放送：シントラの文化的景観
世界遺産 第167回：1999.09.05放送：コパンのマヤ遺跡
世界遺産 第166回：1999.08.15放送：ツィンギ・ド・ベマラハ厳正自然保護区II
世界遺産 第165回：1999.08.08放送：ツィンギ・ド・ベマラハ厳正自然保護区I
世界遺産 第164回：1999.08.01放送：モエンジョダロの遺跡
世界遺産 第163回：1999.07.25放送：ケニヤ山国立公園／自然林
世界遺産 第162回：1999.07.18放送：ランメルスベルク旧鉱山と古都ゴスラー
世界遺産 第161回：1999.07.11放送：ラホール城とシャーラマール庭園
世界遺産 第160回：1999.07.04放送：シャルトル大聖堂
世界遺産 第159回：1999.06.27放送：ポポカテペトル山麓にある16世紀初頭の修道院群
世界遺産 第158回：1999.06.20放送：ヴュルツブルクのレジデンツ、その庭園と広場
世界遺産 第157回：1999.06.13放送：ロホタース城塞
世界遺産 第156回：1999.06.06放送：ルビエールとルルー(エノー)の中央運河の４つのリフトとその周…
世界遺産 第155回：1999.05.30放送：クスコ市街
世界遺産 第154回：1999.05.23放送：チャン・チャン遺跡地帯
世界遺産 第153回：1999.05.16放送：ハルシュタット・ダッハシュタイン、ザルツカンマーグートの文化…
世界遺産 第152回：1999.05.09放送：タキシラ
世界遺産 第151回：1999.05.02放送：マチュピチュ遺跡
世界遺産 第150回：1999.04.25放送：リスボンのジェロニモス修道院とベレンの塔
世界遺産 第149回：1999.04.18放送：九寨溝
世界遺産 第148回：1999.04.11放送：イスファハーンのイマーム広場
世界遺産 第147回：1999.04.04放送：ザルツブルク市街の歴史地区
世界遺産 第146回：1999.03.28放送：イチャン・カラ
世界遺産 第145回：1999.03.21放送：ブダペストのドナウ河岸およびブダ王宮地区
世界遺産 第144回：1999.03.14放送：コロとその港
世界遺産 第143回：1999.03.07放送：ベルセポリス
世界遺産 第142回：1999.02.28放送：スケリグ・マイケル
世界遺産 第141回：1999.02.21放送：峨眉山と楽山大仏
世界遺産 第140回：1999.02.14放送：カナイマ国立公園II
世界遺産 第139回：1999.02.07放送：カナイマ国立公園I
世界遺産 第138回：1999.01.31放送：古都トレド
世界遺産 第137回：1999.01.24放送：屋久島II
世界遺産 第136回：1999.01.17放送：屋久島I
世界遺産 第135回：1999.01.10放送：白神山地
世界遺産 第134回：1998.12.20放送：八萬大蔵経の納められた伽耶（や）山海印寺
世界遺産 第133回：1998.12.13放送：カールスバッド洞窟群国立公園
世界遺産 第132回：1998.12.06放送：ファジル・ゲビ、ゴンダール地域
世界遺産 第131回：1998.11.29放送：ランス・オー・メドー国立歴史公園
世界遺産 第130回：1998.11.22放送：プリトヴィチェ湖群国立公園
世界遺産 第129回：1998.11.15放送：ポンペイ、エルコラーノおよびトッレ・アヌンツィアータの遺跡
世界遺産 第128回：1998.11.08放送：カカドゥ国立公園
世界遺産 第127回：1998.11.01放送：蘇州の古典庭園
世界遺産 第126回：1998.10.25放送：カイルアン
世界遺産 第125回：1998.10.18放送：ハー・ロン湾
世界遺産 第124回：1998.10.11放送：オーストラリア産の哺乳類の化石地域（リヴァーズリ／ナラコート…
世界遺産 第123回：1998.10.04放送：ヒエラポリス・パムッカレ
世界遺産 第122回：1998.09.27放送：ゼモ・スワネチ
世界遺産 第121回：1998.09.20放送：古都アユタヤと周辺の歴史地区
世界遺産 第120回：1998.09.13放送：アルベロベッロのトゥルッリ
世界遺産 第119回：1998.09.06放送：麗江旧市街
世界遺産 第118回：1998.08.30放送：グランドキャニオン国立公園
世界遺産 第117回：1998.08.23放送：フレーザー島
世界遺産 第116回：1998.08.16放送：トゥバタハ岩礁海洋公園
世界遺産 第115回：1998.08.09放送：アイット・ベン・ハドゥの集落
世界遺産 第114回：1998.08.02放送：マラケシュのメディナ（旧市街）
世界遺産 第113回：1998.07.26放送：大ジンバブエ国立記念物
世界遺産 第112回：1998.07.19放送：バロセロナのグエル公園、グエル邸、カサ・ミラ
世界遺産 第111回：1998.07.05放送：キンデルダイク（エルスハウト）の風車群
世界遺産 第110回：1998.06.28放送：キルワ・キシワーニとソンゴ・ムナラの遺跡
世界遺産 第109回：1998.06.21放送：ルアン・プラバンの町
世界遺産 第108回：1998.06.14放送：ハバナの旧市街と要塞
世界遺産 第107回：1998.06.07放送：平遥古城
世界遺産 第106回：1998.05.31放送：キリマンジャロ国立公園
世界遺産 第105回：1998.05.24放送：バース市街
世界遺産 第104回：1998.05.17放送：ジェンネ旧市街
世界遺産 第103回：1998.05.10放送：トリニダーとインヘニオス盆地
世界遺産 第102回：1998.05.03放送：承徳の避暑山荘と外八廟
世界遺産 第101回：1998.04.26放送：バレンシアのラ・ロンハ・デ・ラ・セダ
世界遺産 第100回：1998.04.19放送：バンディアガラの断崖（ドゴン人の集落）
世界遺産 第99回：1998.04.12放送：サント・ドミンゴの植民都市
世界遺産 第98回：1998.04.05放送：ハンザ同盟の都市リューベック
世界遺産 第97回：1998.03.29放送：グレート・スモーキー山脈国立公園
世界遺産 第96回：1998.03.22放送：宗廟（チョンミョ）
世界遺産 第95回：1998.03.15放送：ヴァイマールとデッサウにあるバウハウスとその関連遺産群
世界遺産 第94回：1998.03.08放送：カジュラーホの建造物群
世界遺産 第93回：1998.03.01放送：ベルン旧市街
世界遺産 第92回：1998.02.22放送：ミュスタイアのベネディクト会聖ヨハネ修道院
世界遺産 第91回：1998.02.15放送：古都京都の文化財（京都市、宇治市、大津市）
世界遺産 第90回：1998.02.08放送：シャンボールの城と領地
世界遺産 第89回：1998.02.01放送：ウィランドラの湖群地方
世界遺産 第88回：1998.01.25放送：イエローストーン
世界遺産 第87回：1998.01.18放送：チチェン=イッツァの古代都市
世界遺産 第86回：1998.01.11放送：ヴィエリチカ塩坑
世界遺産 第85回：1998.01.04放送：タージ・マハル
世界遺産 第84回：1997.12.21放送：カトマンズの谷
世界遺産 第83回：1997.12.14放送：ホッローケー
世界遺産 第82回：1997.12.07放送：ロスキレ大聖堂
世界遺産 第81回：1997.11.30放送：武当山の古建築物群
世界遺産 第80回：1997.11.23放送：シャーク湾、西オーストラリア
世界遺産 第79回：1997.11.16放送：クラクフ歴史地区
世界遺産 第78回：1997.11.09放送：リューレオのガンメルスタード・教会村
世界遺産 第77回：1997.11.02放送：武陵源の自然景観と歴史地区
世界遺産 第76回：1997.10.26放送：サンティアゴ・デ・コンポステーラの巡礼路II
世界遺産 第75回：1997.10.19放送：サンティアゴ・デ・コンポステーラの巡礼路I
世界遺産 第74回：1997.10.12放送：ウルネスの木造教会
世界遺産 第73回：1997.10.05放送：ウラジーミルとスーズダリの白壁の建造物群　
世界遺産 第72回：1997.09.28放送：カナディアン・ロッキー・マウンテン自然公園群II
世界遺産 第71回：1997.09.21放送：カナディアン・ロッキー・マウンテン自然公園群I
世界遺産 第70回：1997.09.14放送：セゴビア旧市街とローマ水道　
世界遺産 第69回：1997.09.07放送：セルギエフ・パサドのトロイツェ・セルギー大修道院の建造物群
世界遺産 第68回：1997.08.31放送：法隆寺地域の仏教建造物　
世界遺産 第67回：1997.08.24放送：フィレンツェ歴史地区　
世界遺産 第66回：1997.08.17放送：アルバータ州立恐竜自然公園
世界遺産 第65回：1997.07.27放送：キエフ：聖ソフィア大聖堂と関連する修道院建築物群、キエフ=ペ…
世界遺産 第64回：1997.07.20放送：巨石の神殿群
世界遺産 第63回：1997.07.13放送：イシュケウル国立公園
世界遺産 第62回：1997.07.06放送：ドゥオモ広場、ピサ
世界遺産 第61回：1997.06.29放送：古代都市テーベとその墓地遺跡
世界遺産 第60回：1997.06.22放送：エヴォラ歴史地区
世界遺産 第59回：1997.06.15放送：メサ・ベルデ
世界遺産 第58回：1997.06.08放送：テ・ワヒポウナム=南西ニュージーランド
世界遺産 第57回：1997.06.01放送：アゾレス諸島のアングラ・ド・エロイズモの町の中心部
世界遺産 第56回：1997.05.25放送：エル・ビスカイノのクジラ保護区
世界遺産 第55回：1997.05.18放送：メンフィスとその墓地遺跡=ギザからダハシュールまでのピラミッ…
世界遺産 第54回：1997.05.11放送：メンフィスとその墓地遺跡=ギザからダハシュールまでのピラミッ…
世界遺産 第53回：1997.05.04放送：タスマニア原生地域
世界遺産 第52回：1997.04.27放送：サナア旧市街
世界遺産 第51回：1997.04.20放送：ティカル国立公園
世界遺産 第50回：1997.04.13放送：トンガリロ国立公園
世界遺産 第49回：1997.04.06放送：岩窟教会群、ラリベラ
世界遺産 第48回：1997.03.30放送：アイアンブリッジ峡谷
世界遺産 第47回：1997.03.23放送：トゥンヤイ=ファイ・カ・ケン野生生物保護区
世界遺産 第46回：1997.03.16放送：エローラ洞窟寺院
世界遺産 第45回：1997.03.09放送：フエ
世界遺産 第44回：1997.03.02放送：ナンダ・デビ国立公園
世界遺産 第43回：1997.02.23放送：プラハ歴史地区
世界遺産 第42回：1997.02.16放送：北モルドバの彩画修道院
世界遺産 第41回：1997.02.09放送：ナスカおよびフマナ平原の地上絵
世界遺産 第40回：1997.02.02放送：孔廟・孔林・孔府
世界遺産 第39回：1997.01.26放送：コナラクの太陽神寺院
世界遺産 第38回：1997.01.19放送：黄山
世界遺産 第37回：1997.01.12放送：ラパヌイ国立公園
世界遺産 第36回：1997.01.05放送：パルミラの遺跡
世界遺産 第35回：1996.12.22放送：ワスカラン国立公園
世界遺産 第34回：1996.12.15放送：アブシンベルからフィラエまでのヌビア遺跡群
世界遺産 第33回：1996.12.08放送：ギョレメ国立公園とカッパドキア
世界遺産 第32回：1996.12.01放送：セレンゲティ国立公園
世界遺産 第31回：1996.11.24放送：イスタンブール歴史地区
世界遺産 第30回：1996.11.17放送：マテーラの洞窟住居群
世界遺産 第29回：1996.11.10放送：フォンテーヌブロー宮殿と庭園
世界遺産 第28回：1996.11.03放送：ドブロブニク旧市街
世界遺産 第27回：1996.10.27放送：アルタの岩石画
世界遺産 第26回：1996.10.13放送：モン・サン・ミシェルとその湾
世界遺産 第25回：1996.10.06放送：ベネチアとその潟
世界遺産 第24回：1996.09.29放送：ダマスカスの古代都市
世界遺産 第23回：1996.09.22放送：サンクトペテルブルク歴史地区と記念物群
世界遺産 第22回：1996.09.15放送：ペトラ
世界遺産 第21回：1996.09.08放送：ドロットニングホルム宮殿
世界遺産 第20回：1996.09.01放送：グラナダのアルハンブラ宮殿、ヘネラリーフェ離宮、アルバイシン…
世界遺産 第19回：1996.08.25放送：アンソニー島
世界遺産 第18回：1996.08.18放送：ポツダムとベルリンの公園と宮殿
世界遺産 第17回：1996.08.11放送：セントキルダ島
世界遺産 第16回：1996.08.04放送：アルルのローマおよびロマネスク様式の建築群
世界遺産 第15回：1996.07.21放送：ヨセミテ国立公園
世界遺産 第14回：1996.07.14放送：パリのセーヌ河岸
世界遺産 第13回：1996.07.07放送：セビリア大聖堂、アルカサル、インディアス古文書館
世界遺産 第12回：1996.06.30放送：ナポリ歴史地区
世界遺産 第11回：1996.06.23放送：マンモスケーブ国立公園
世界遺産 第10回：1996.06.16放送：フェズのメディナ（旧市街）
世界遺産 第9回：1996.06.09放送：エバーグレーズ国立公園
世界遺産 第8回：1996.06.02放送：バレッタ旧市街
世界遺産 第7回：1996.05.26放送：テオティワカン古代都市
世界遺産 第6回：1996.05.19放送：イグアス国立公園I
世界遺産 第5回：1996.05.12放送：ボロブドール遺跡群
世界遺産 第4回：1996.05.05放送：ンゴロンゴロ自然保護区
世界遺産 第3回：1996.04.28放送：アテネのアクロポリス
世界遺産 第2回：1996.04.21放送：グレートバリアリーフ
世界遺産 第1回：1996.04.14放送：マチュピチュ遺跡
世界遺産 スペシャル番組：1998.01.02放送：ヴェルサイユ宮殿と庭園
世界遺産 スペシャル番組：1999.01.02放送：世界遺産スペシャル「地球の記憶」
世界遺産 スペシャル番組：2001.08.12放送：5周年特別企画・密着！"世界遺産"はこう…